,EmpNumber,Gender_Female,Gender_Male,EducationBackground_Human Resources,EducationBackground_Life Sciences,EducationBackground_Marketing,EducationBackground_Medical,EducationBackground_Other,EducationBackground_Technical Degree,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,EmpDepartment_Data Science,EmpDepartment_Development,EmpDepartment_Finance,EmpDepartment_Human Resources,EmpDepartment_Research & Development,EmpDepartment_Sales,EmpJobRole_Business Analyst,EmpJobRole_Data Scientist,EmpJobRole_Delivery Manager,EmpJobRole_Developer,EmpJobRole_Finance Manager,EmpJobRole_Healthcare Representative,EmpJobRole_Human Resources,EmpJobRole_Laboratory Technician,EmpJobRole_Manager,EmpJobRole_Manager R&D,EmpJobRole_Manufacturing Director,EmpJobRole_Research Director,EmpJobRole_Research Scientist,EmpJobRole_Sales Executive,EmpJobRole_Sales Representative,EmpJobRole_Senior Developer,EmpJobRole_Senior Manager R&D,EmpJobRole_Technical Architect,EmpJobRole_Technical Lead,BusinessTravelFrequency_Non-Travel,BusinessTravelFrequency_Travel_Frequently,BusinessTravelFrequency_Travel_Rarely,OverTime_No,OverTime_Yes,Attrition_No,Attrition_Yes,Age,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,NumCompaniesWorked,TotalWorkExperienceInYears,TrainingTimesLastYear,YearsSinceLastPromotion,YearsWithCurrManager
402,E1001725,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,34,1,3,4,86,2,1,2,17,1,2,5,4,5,7,2,0,2
403,E1001726,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,41,5,5,2,90,4,1,3,12,1,2,4,2,2,7,5,0,3
404,E1001727,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,40,9,4,3,81,3,2,3,11,3,4,8,7,3,11,2,0,7
405,E1001731,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,31,8,2,1,31,3,3,4,18,1,3,13,7,1,13,5,9,9
406,E1001736,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,39,2,3,1,54,2,1,1,23,2,4,1,0,2,11,2,0,0
407,E1001737,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,31,1,5,3,100,4,3,2,11,1,3,10,8,1,10,2,4,7
408,E1001738,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,45,20,3,2,95,1,3,1,18,2,3,7,7,2,24,2,0,7
409,E1001739,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,31,8,2,4,96,4,1,2,18,4,3,3,2,9,8,3,0,2
410,E1001743,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,45,29,3,2,55,3,3,4,18,4,4,3,1,4,10,4,1,2
411,E1001745,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,34,9,4,1,52,3,1,3,15,4,3,2,2,1,2,0,2,2
412,E1001746,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,40,8,1,4,55,2,3,2,11,3,3,9,8,2,16,5,4,8
413,E1001749,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,44,5,3,3,90,2,1,3,14,4,3,5,2,3,7,5,0,3
414,E1001751,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,49,5,4,1,96,3,2,3,14,2,2,3,2,2,20,0,1,2
415,E1001752,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,40,2,3,3,68,3,1,3,14,3,4,3,1,2,8,3,1,2
416,E1001753,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,44,20,3,4,49,3,1,2,13,3,2,5,2,1,6,3,1,3
417,E1001755,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,33,7,3,4,54,3,2,1,14,1,3,4,3,0,5,2,0,3
418,E1001756,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,34,3,3,4,81,1,2,1,18,4,3,13,9,3,15,2,3,12
419,E1001757,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,30,16,1,4,96,3,2,3,15,3,2,2,1,8,4,2,2,2
420,E1001758,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,42,9,2,1,74,3,1,4,13,3,3,12,9,1,12,3,5,8
421,E1001759,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,44,1,5,1,79,3,2,3,12,3,2,1,0,7,11,4,0,0
422,E1001760,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,30,7,3,3,64,3,1,3,13,2,2,1,0,1,1,2,0,0
423,E1001761,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,57,1,2,2,93,4,2,3,24,1,2,12,9,0,13,2,2,8
424,E1001762,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,49,7,4,3,35,3,3,2,14,2,3,8,7,3,29,3,0,7
425,E1001763,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,34,15,3,2,71,3,4,1,14,4,2,14,8,7,16,3,6,9
426,E1001764,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,28,1,3,1,92,3,1,3,15,4,4,3,2,3,5,3,1,2
427,E1001767,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,34,24,4,1,40,2,2,2,23,3,4,15,9,0,16,2,10,10
428,E1001770,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,35,7,1,4,76,3,1,3,13,1,3,1,0,1,1,3,0,0
429,E1001773,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,24,13,2,4,78,3,1,2,13,3,3,1,0,1,1,2,0,0
430,E1001774,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,44,2,1,2,86,3,3,3,18,2,2,2,2,5,16,2,2,2
431,E1001775,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,29,19,3,3,77,2,2,3,14,3,3,10,7,1,10,3,0,4
432,E1001779,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,55,4,4,4,30,3,2,3,16,2,3,3,2,0,4,2,1,2
433,E1001780,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,33,4,4,1,82,2,1,2,11,4,3,5,4,8,8,5,0,2
434,E1001781,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,47,14,3,3,78,3,2,3,17,3,2,5,4,3,11,4,1,2
435,E1001782,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,28,2,2,3,38,2,1,1,11,3,2,0,0,7,8,2,0,0
436,E1001784,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,28,1,3,1,72,2,1,3,14,4,1,1,0,1,1,2,0,0
437,E1001785,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,28,7,3,3,55,3,2,1,14,4,3,4,2,0,5,5,1,3
438,E1001787,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,49,3,2,3,43,2,2,1,25,1,3,3,2,4,10,3,1,2
439,E1001791,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,29,2,1,4,97,3,1,2,13,3,3,3,2,0,4,3,0,2
440,E1001792,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,28,29,1,3,96,1,2,2,14,2,2,8,6,1,8,2,1,7
441,E1001793,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,33,8,5,4,69,3,2,3,17,1,3,0,0,2,14,6,0,0
442,E1001794,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,32,10,3,3,64,3,3,4,25,2,4,5,2,2,10,5,0,0
443,E1001798,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,54,11,4,2,87,3,4,4,20,1,3,14,9,3,26,2,1,12
444,E1001800,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,29,1,4,1,100,2,1,1,13,3,1,9,7,6,11,2,0,7
445,E1001805,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,46,3,3,3,51,3,4,2,12,4,4,13,12,8,23,2,5,1
446,E1001807,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,35,16,3,4,91,2,3,2,19,4,1,11,8,1,11,3,3,3
447,E1001811,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,23,20,1,1,97,3,2,3,14,2,3,4,3,0,5,2,1,2
448,E1001812,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,40,9,4,4,86,3,1,1,14,2,1,5,4,3,15,3,1,0
449,E1001813,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,34,1,3,4,64,2,3,3,14,4,3,10,9,1,10,3,8,6
450,E1001817,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,50,22,5,3,88,1,4,4,13,4,3,32,6,1,32,2,13,9
451,E1001820,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,42,2,3,3,68,2,1,2,14,2,3,1,0,4,4,3,0,0
452,E1001821,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,37,13,3,1,47,3,2,4,17,1,3,10,8,1,10,2,3,7
453,E1001822,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,29,8,1,3,39,1,2,1,13,3,3,7,7,3,9,3,0,7
454,E1001823,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,33,25,3,4,44,2,2,2,13,4,3,5,3,1,5,2,0,2
455,E1001824,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,45,28,3,4,97,3,1,4,20,4,3,5,4,4,8,3,0,3
456,E1001825,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,42,2,3,4,40,3,3,4,14,3,1,20,8,2,24,3,13,9
457,E1001826,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,40,9,2,1,47,3,2,1,12,4,4,8,4,0,9,5,7,1
458,E1001827,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,33,28,4,2,79,3,2,3,12,2,3,15,14,1,15,3,5,7
459,E1001828,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,40,6,2,3,38,3,4,4,21,4,3,21,7,1,21,2,7,7
460,E1001829,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,24,21,2,3,57,2,1,1,14,2,3,1,1,0,2,3,0,0
461,E1001830,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,40,8,2,4,72,3,2,4,18,3,3,2,2,3,8,2,2,2
462,E1001831,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,45,1,4,1,66,3,3,2,12,1,3,10,8,1,10,4,7,7
463,E1001832,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,35,28,4,2,98,2,1,3,23,1,3,5,3,0,6,5,4,2
464,E1001834,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,36,2,4,3,70,3,1,4,21,4,2,3,2,3,7,3,1,2
465,E1001835,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,48,16,4,3,96,3,2,3,14,3,3,8,7,8,18,2,7,7
466,E1001838,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,33,8,4,1,46,3,2,1,13,4,1,2,2,2,8,6,2,2
467,E1001840,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,30,1,3,2,64,2,2,1,11,4,3,10,8,1,10,4,6,7
468,E1001841,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,38,10,4,3,71,3,2,3,11,3,3,6,3,3,10,2,1,2
469,E1001846,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,30,29,4,3,33,3,3,2,12,2,3,4,2,3,9,3,1,3
470,E1001847,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,35,2,3,1,69,3,1,1,12,4,3,1,0,1,1,2,0,0
471,E1001850,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,53,2,5,3,78,2,3,4,16,2,3,33,7,0,34,4,1,9
472,E1001851,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,38,2,3,3,81,3,2,2,11,1,3,5,2,4,7,2,1,4
473,E1001854,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,48,15,4,3,65,3,1,1,12,4,2,8,2,8,10,3,7,6
474,E1001855,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,34,7,4,1,35,3,1,4,13,3,1,1,0,1,1,4,0,0
475,E1001856,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,55,26,5,3,60,2,5,4,21,3,3,36,6,1,36,3,2,13
476,E1001858,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,34,1,4,2,45,3,2,4,17,2,2,2,2,9,9,3,2,1
477,E1001860,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,38,14,3,3,80,3,2,2,11,4,3,9,8,0,10,3,7,7
478,E1001863,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,36,1,4,2,73,3,2,3,13,1,3,1,0,6,15,5,0,0
479,E1001864,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,29,3,1,2,87,3,1,1,18,4,3,10,9,1,10,3,1,5
480,E1001865,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,35,10,4,1,51,3,2,3,16,3,3,5,2,3,10,4,0,4
481,E1001866,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,39,6,3,4,38,4,3,3,11,1,3,7,6,2,11,3,7,6
482,E1001868,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,29,2,1,1,87,3,2,4,19,4,4,6,4,1,6,0,1,3
483,E1001869,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,50,9,3,3,59,3,5,3,16,3,3,1,0,4,27,2,0,0
484,E1001870,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,23,10,3,4,45,4,1,3,16,4,3,2,2,2,4,2,2,2
485,E1001874,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,35,28,3,2,46,4,2,3,17,4,2,10,9,1,10,3,6,8
486,E1001875,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,34,10,4,4,92,2,2,3,14,2,2,8,2,1,8,3,7,7
487,E1001877,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,43,27,3,4,87,4,1,2,12,3,3,6,4,5,8,0,0,2
488,E1001882,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,28,24,3,3,51,3,1,2,17,3,3,1,1,1,1,3,0,0
489,E1001883,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,22,26,2,2,85,2,1,3,14,2,2,4,2,1,4,2,1,3
490,E1001884,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,50,20,5,2,41,3,4,3,15,3,3,30,8,2,32,3,12,13
491,E1001885,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,32,5,4,2,35,4,1,4,17,4,3,3,2,3,6,3,0,2
492,E1001886,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,44,7,3,2,31,3,5,4,14,4,2,22,7,0,23,4,1,10
493,E1001887,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,30,7,3,2,48,2,1,2,12,2,2,6,4,1,6,3,1,1
494,E1001889,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,45,5,5,3,50,1,2,1,14,1,3,10,7,1,10,3,1,4
495,E1001890,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,45,26,3,1,52,2,2,1,15,1,3,10,7,1,10,2,4,5
496,E1001891,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,31,2,4,4,54,3,2,1,13,4,3,5,2,7,10,3,0,3
497,E1001892,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,36,12,4,3,76,3,2,3,12,2,3,3,2,9,7,2,1,1
498,E1001893,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,34,10,4,3,42,4,2,4,13,1,3,9,7,1,9,3,7,2
499,E1001895,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,49,25,4,3,84,3,1,1,14,4,2,9,6,1,10,3,1,4
500,E1001897,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,27,19,3,4,67,2,1,1,11,1,3,7,7,1,7,3,0,7
501,E1001899,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,35,18,5,2,48,4,2,1,11,4,3,16,15,1,16,2,1,10
502,E1001900,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,28,27,3,2,39,1,2,1,21,2,2,5,3,0,6,5,0,0
503,E1001901,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,21,5,1,3,97,3,1,4,18,3,3,2,2,1,3,2,2,2
